ID,CLASS,QUESTION,LEMMA,ANSWER,TAGSET
200,이중전공,"#국통 #국제통상이중전공자 분들이 전필, 전선을 많이 헷갈려 하시네요. 신기하게도 이 게시판에 관련 글은 없고 항상 자게에만 글이 올라와서 여기다 씁니다.(1전공자임을 감안하고 읽어주세요)0. 국제통상학과는 국제경제학과입니다. 국제관계, 국제기구도 같이 공부하시면 좋습니다(교양이나 자선으로).1. 전필? 전선? 이중전공자 전필은 졸업시험을 보는 6과목 뿐입니다. 이중 3학년 과목이라고 써있는 미시, 거시, 통상법, 수지론, 무역론, 계약법만 전필이에요. 1전공자만 14과목 필수입니다. 그럼 이중 2학년 과목은 도대체 뭐냐? 강의시간표에는 전필로 찍혀있는데?네...축하드립니다 전공선택이에요. 15학번부터는 이중전공 필수이수 학점이 42학점이므로 위 18학점 말고도 24학점만큼의 8개 수업을 더 들으셔야겠지요?2. 전공선택 테크트리A. 딱 42학점만 듣고 국통과는 이별할 분들, 편하게 듣고 싶은 분들2학년 추천과목: 경원론1, 경제수학(1학기) / 경원론2, 인터로(2학기)3학년 추천과목: Market Structure(1학기,미시) / 노동경제학 Human Capital and Labor Market Analyses(2학기, 미시)4학년 추천과목: 경제발전론(1학기) / 투자법(2학기)B. 연계과목끼리 들으실 분들, 좀 더 어려운 수업만 듣고 싶으신 분들-경원론은 듣지 않고 자습해도 됩니다.-통계학을 전년도 2학기에 듣고, 1학기 계량경제, 정치경제학 병행(황지수 교수님이 추천해주심), -비즈로+인터로 듣고 다음 년도에 이광은 교수님 4학년 법 수업 두 개 차례로 듣기-1학기 Topics in Economic Regulation and Competiton / Market Structure 병행(둘다 독과점 관련 수업)-2학기 Investment Law / Theory of Financial Decision Making 병행(투자에 관한 수업, 사실 큰 연관성 없음)이외에도 게임이론, 공공금융 등 다양한 수업이 있으니 취사선택 하시길 바랍니다.3. 경원론 안 듣고 미/거시 들어도 되나요? 같이 들어도 되나요? 미/거시 안 듣고 무역/수지 들어도 되나요? 1전공 수업 기준으로 말씀 드리면 경원론은 독학하셔도 무리가 없습니다. 미/거시부터 시작해도, 같은 학기에 병행해도 괜찮습니다.다만 수지론은 거시에서 IS-LM 곡선을 배웠다는 가정 하에 수업을 하고, 무역론에선 독과점 등의 미시 개념을 어느정도 이해했다는 가정하에 수업합니다. 경제수학은 미시, 무역론에서 쓰이니 꼭 미리 들으시고요.4. 비즈로, 인터로 안 듣고 통상법, 계약법 바로 들어도 될까요?네 물론입니다. 이해도가 달라질 순 있어도 수업 듣는데 전혀 무리 없을 거예요. 윤수킴은 천사시니깐요....통상법은 1전공 김성은 교수님과 같은 책을 쓰시던데 그 책에서 인터로 관련 부분이라곤 그나마 VCLT? 걍 아예 새로 배운다고 생각하시면 됩니다. 비즈로만 외딴 섬 아이네요. 분명히 계약법과 연관되어 있는데 필수 선행 느낌은 아닙니다. 5. 시간표 짰는데 한 학기에 4전공, 5전공 괜찮을까요?적성에 맞으면 5전공도 편합니다. 시간표가 어쩔 수 없이 4~5전공 나왔다면 그냥 들으세요.국통 힘들다고 미루시면 9학기 들으시겠죠? 물론 3전공이 가장 이상적입니다만 본전공과의 충돌이 있을 경우를 대비해서 미리미리 듣는 게 좋습니다.6. 영어를 못 하는데 수업을 따라갈 수 있을까요?이중 수업 전필 경제과목 대부분은 한국어로 진행된다고 들었습니다. 아마 통상법과 계약법, 그리고 전선과목 중 원어수업 때문에 이 고민을 하시겠죠? 윤수킴 수업을 쉽게 따라 올 수 있나 알고 싶으면 중앙데일리 바이링구얼 칼럼을 보세요. 영문 바로바로 이해되시면 수업 듣는데 지장 없습니다. 국통은 토의 수업이 별로 없어서 말하기는 크게 걱정하지 않으셔도 됩니당.정영한 시사영단어를 기본으로 공부하시면 단어 때문에 막히는 일은 별로 없을 거예요. SAT 기출단어도 미리 공부하시면 좋고... 따로 조언을 원하시면 쪽지 주세요.모두 시간표 잘 짜시고 A+길만 걸으세요??","#국통 #국제통상이중전공자 분 들 이 전 필 , 전선 을 많이 헷갈리 어 하 시 네요 . 신기 하 게 도 이 게시판 에 관련 글 은 없 고 항상 자게 에 만 글 이 올라오 어서 여기 다 쓰 ㅂ니다 . ( 1 전공 자 이 ㅁ 을 감안 하 고 읽 어 주 시 어요 ) 0 . 국제 통상 학과 는 국제경제학 과 이 ㅂ니다 . 국제 관계 , 국제기구 도 같이 공부 하 시 면 좋 습니다 ( 교양 이나 자선 으로 ) . 1 . 저 ㄴ 필 ? 전선 ? 이중전공 자 전필 은 졸업 시험 을 보 는 6 과목 뿐 이 ㅂ니다 . 이 중 3 학년 과목 이 라고 쓰 어 있 는 미시 , 거시 , 통상 법 , 수지 론 , 무역로 ㄴ , 계약법 만 전필 이 에요 . 1 전공 자 만 14 과목 필수 이 ㅂ니다 . 그럼 이 중 2 학년 과목 은 도대체 뭐 이 냐 ? 강의 시간표 에 는 전필 로 찍히 어 있 는데 ? 네 ... 축하 드리 ㅂ니다 전공 선택 이 에요 . 15 학번 부터 는 이중전공 필수 이수 학점 이 42 학점 이 므로 위 18 학점 말 고 도 24 학점 만큼 의 8 개 수업 을 더 듣 으시 어야 겠 지요 ? 2 . 전공 선택 테크 트리 A . 딱 42 학점 만 듣 고 국 통과 는 이별 하 ㄹ 분 들 , 편하 게 듣 고 싶 은 분 들 2 학년 추천 과목 : 경원 로 ㄴ 1 , 경제 수학 ( 1 학기 ) / 경원 로 ㄴ 2 , 인 터 로 ( 2 학기 ) 3 학년 추천 과목 : Market Structure ( 1 학기 , 미시 ) / 노동경제학 Human Capital and Labor Market Analyses ( 2 학기 , 미시 ) 4 학년 추천 과목 : 경제 발전 론 ( 1 학기 ) / 투자 법 ( 2 학기 ) B . 연계 과목 끼리 듣 으시 ㄹ 분 들 , 좀 더 어렵 은 수업 만 듣 고 싶 으시 ㄴ 분 들 - 경원 론 은 듣 지 않 고 자습 하 어도 되 ㅂ니다 . - 통계학 을 전년도 2 학기 에 듣 고 , 1 학기 계량 경제 , 정치경제학 병행 ( 황지수 교수 님 이 추천 하 어 주심 ) , - 비즈 로 + 이 ㄴ 터 로 듣 고 다음 년도 에 이광은 교수 님 4 학년 법 수업 두 개 차례 로 듣 기 - 1 학기 Topics in Economic Regulation and Competiton / Market Structure 병행 ( 둘 다 독과점 관련 수업 ) - 2 학기 Investment Law / Theory of Financial Decision Making 병행 ( 투자 에 관하 ㄴ 수업 , 사실 크 ㄴ 연관 성 없 음 ) 이외 에 도 게임 이론 , 공공 금융 등 다양 하 ㄴ 수업 이 있 으니 취사선택 하 시 기 ㄹ 바라 ㅂ니다 . 3 . 경원 로 ㄴ 안 듣 고 미 / 거시 듣 어도 되 나요 ? 같이 듣 어도 되 나요 ? 미 / 거시 안 듣 고 무역 / 수지 듣 어도 되 나요 ? 1 전공 수업 기준 으로 말씀 드리 면 경원 론 은 독학 하 시 어도 무리 가 없 습니다 . 미/거시 부터 시작 하 어도 , 같 은 학기 에 병행 하 어도 괜찮 습니다 . 다만 수지 론 은 거시 에서 IS - LM 곡선 을 배우 었 다는 가정 하 에 수업 을 하 고 , 무역로 ㄴ 에서 ㄴ 독과점 등 의 미시 개념 을 어느 정도 이해 하 었 다는 가정 하 에 수업 하 ㅂ니다 . 경제 수학 은 미시 , 무역로 ㄴ 에서 쓰이 니 꼭 미리 듣 으시 고요 . 4 . 비즈 로 , 인터 로 안 듣 고 통상 법 , 계약법 바로 듣 어도 되 ㄹ까요 ? 네 물론 이 ㅂ니다 . 이해도 가 달라지 ㄹ 수 ㄴ 있 어도 수업 듣 는 데 전혀 무리 없 을 거 이 에요 . 윤수킴 은 천사 시 니깐 요 .... 통상 법 은 1 전공 김성은 교수 님 과 같 은 책 을 쓰 시 던데 그 책 에서 이 ㄴ 터 로 관련 부분 이 라고 ㄴ 그나마 VCLT ? 걍 아예 새로 배우 ㄴ다고 생각 하 시 면 되 ㅂ니다 . 비즈 로 만 외딴 섬 아이 네요 . 분명히 계약법 과 연관 되 어 있 는 데 필수 선행 느낌 은 아니 ㅂ니다 . 5 . 시간표 짜 었 는데 한 학기 에 4 전공 , 5 전공 괜찮 을까요 ? 적성 에 맞 으면 5 전공 도 편하 ㅂ니다 . 시간표 가 어쩌 ㄹ 수 없이 4 ~ 5 전공 나오 었 다면 그냥 듣 으시 어요 . 국 통 힘들 다고 미루 시 면 9 학기 들 으시 겠 죠 ? 물론 3 전공 이 가장 이상 적 이 ㅂ니다 만 보 ㄴ 전공 과 의 충돌 이 있 을 경우 를 대비 하 어서 미리 미리 듣 는 것 이 좋 습니다 . 6 . 영어 를 못 하 는 데 수업 을 따라가 ㄹ 수 있 을까요 ? 이 중 수업 전 필 경제 과목 대부분 은 한국어 로 진행 되 ㄴ다고 듣 었 습니다 . 아마 통상 법 과 계약법 , 그리고 전선 과목 중 원어 수업 때문 에 이 고민 을 하 시 겠 죠 ? 윤수 킴 수업 을 쉽 게 따르 어 오 ㄹ 수 있 나 알 고 싶 으면 중앙 데일리 바이링구얼 칼럼 을 보 시 어요 . 영문 바로 바로 이해 되 시 면 수업 듣 는 데 지장 없 습니다 . 국 통 은 토의 수업 이 별로 없 어서 말 하 기 는 크 게 걱정 하 지 않 으시 어도 됩니 당 . 정 영한 시사영단어 를 기본 으로 공부 하 시 면 단어 때문 에 막히 는 일 은 별로 없 을 거 이 에요 . SAT 기출단어 도 미리 공부 하 시 면 좋 고 ... 따로 조언 을 원하 시 면 쪽지 주 시 어요 . 모두 시간표 잘 짜 시 고 A + 길 만 걷 으시 어요 ??",,
201,이중전공,이중전공 -> 부전공으로 내리면 들었던 과목들은 자선으로 내려가나요 아님 학점 인정 되나요 ?!,이중전공 - > 부전공 으로 내리 면 듣 었 던 과목 들 은 자선 으로 내려가 나요 아니 ㅁ 학점 인정 되 나요 ?!,,
202,이중전공,이번에 경영 떨어져서 부전공 신청할건데5월에 이중 신청하고 붙으면한학기 더 안다녀도 되죠?수강편람보니까 후기이중전공 9학기 필수래서..,이번 에 경영 떨어지 어서 부전공 신청 하 ㄹ 거 이 ㄴ데 5 월 에 이 중 신청 하고 붙 으면 한 학기 더 안 다니 어도 되 죠 ? 수강편람 보 니까 후기 이중전공 9 학기 필수 이 래서 ..,,
203,부전공,부전공에서 이중올리기 힘들어 상경쪽으로??,부전공 에서 이중 올리 기 힘들 어 상경 쪽 으로 ??,,
204,이중전공,정치외교 이중전공 결과 아직 안나온거 맞죠?ㅠ,정치 외교 이중전공 결과 아직 안 나오 ㄴ 거 맞 죠 ? ㅠ,,
205,이중전공,만약에 캠전이 되었는데 신청한 이중전공이 중복학과라서 설캠에서 다시 선택해야 한다면 남는 자리로 가는건가요?,만약 에 캠전 이 되 었 는데 신청 하 ㄴ 이중전공 이 중복 학과 이 라서 설캠 에서 다시 선택 하 어야 하 ㄴ다면 남 는 자리 로 가 는 거 이 ㄴ가요 ?,,
206,이중전공,전과를 하게되면 내년 신입생들과 수업을 같이듣는건가요? 아니면 이중전공생들과 같이듣는건가요? 또 이중전공생과 신입생들은 같이 듣게 되는지도 궁금합니다 !!,전과 를 하 게 되 면 내년 신입 생 들 과 수업 을 같이 듣 는 거 이 ㄴ가요 ? 아니면 이중전공 생 들 과 같이 듣 는 거 이 ㄴ가요 ? 또 이중전공 생 과 신입 생 들 은 같이 듣 게 되 는지 도 궁금 하 ㅂ니다 !!,,
207,이중전공,정치외교 이중전공 면접 뭐 어떤 질문 하시나요?ㅠㅠ선배님들 도와주세요ㅠㅠ,정치 외교 이중전공 면접 뭐 어떤 질문 하 시 나요 ? ㅠㅠ 선배 님 들 도와주 시 어요 ㅠㅠ,,
208,이중전공,경영학과 이중전공 시험 결과는 나왔는데 전체 확정은 언제 나오나요?,경영학과 이중전공 시험 결과 는 나오 었 는데 전체 확정 은 언제 나오 나요 ?,,
209,부전공,지금 이제 3학년인데경제 부전공으로 변경하고 5월에 이중으로 변경하면이중변경 될까요.. 3.5정도인데.. ㅂ,지금 이제 3 학년 이 ㄴ데 경제 부전공 으로 변경 하 고 5월 에 이중 으로 변경 하 면 이중 변경 되 ㄹ까요 .. 3 . 5 정도 이 ㄴ데 .. ㅂ,,
210,이중전공,이중전공국통이나 경제 둘다 경제학사나오면경제하는게 더 나을까요,이중전공 국 통 이나 경제 둘 다 경제학 사 나오 면 경제 하 는 것 이 더 나 을까요,,
211,이중전공,이중전공 한번 바꿨으면그냥 이중은 절대 바꿀수 없는거죠?..부전에서도 다시 올릴 수 없고요?..ㅜㅜ방법이 아예 없는거죠?? 너무 슬프네요..,이중전공 한 번 바꾸 었 으면 그냥 이중 은 절대 바꾸 ㄹ 수 없 는 거 이 죠 ?.. 부전 에서 도 다시 올리 ㄹ 수 없 고요 ?.. ㅜㅜ 방법 이 아예 없 는 거 이 죠 ?? 너무 슬프 네요 ..,,
212,이중전공,전과신청햇는데 떨어지면 이중전공 기다리는수 밖에없는거죠...?,전과신청햇 는데 떨어지 면 이중전공 기다리 는 수 밖에 없 는 거 이 죠 ...?,,
213,이중전공,"새내기이고 11월 말에 이중을 신청해놓고 군대에 가려고 하는데요 제가 마음이 바뀌어서 이중보다는 전공심화 + 부전공 으로 바꾸고 싶어졌거든요.. 혹시 군대에 있는 동안에 부전공으로 변경을 하면 제대하고 나서 2학년 1학기때 전에 신청한 이중전공이 아니라 새로 듣고싶은 부전공 수업을 바로 들을 수 있나요?? 그리고 이건 별개로 부전공 하고 싶은게 철학인데 제가 서울캠이거든여.. 근데 서울캠에서도 철학 수업을 들을 수는 있다곤 하는데 무슨 수업을 어떻게 들어야 하는지, 서울캠퍼스에선 어떤 수업이 개설되는지, 필수로 들어야 하는 과목이 있는지 철학과 홈페이지에 들어가봐도 알 수 있는게 없네요.. 이에 대해 아시는 분 계시면 답변해주시면 감사드리겠습니다.","새내기 이 고 11 월 말 에 이중 을 신청 하 어 놓 고 군대 에 가 려고 하 는데 요 제 가 마음 이 바뀌 어서 이중 보다 는 전공심화 + 부전공 으로 바꾸 고 싶 어 지 었 거든요 .. 혹시 군대 에 있 는 동안 에 부전공 으로 변경 을 하 면 제대 하 고 나서 어 2 학년 1 학기 때 전 에 신청 하 ㄴ 이중전공 이 아니 라 새로 듣 고 싶 은 부전공 수업 을 바로 듣 을 수 있 나요 ?? 그리고 이거 ㄴ 별개 로 부전공 하 고 싶 은 게 철학 이 ㄴ데 제가 서울캠이거든 여 .. 근데 서울캠 에서 도 철학 수업 을 듣 을 수 는 있 다고 ㄴ 하 는데 무슨 수업 을 어떻게 듣 어야 하 는지 , 서울 캠퍼스 에서 ㄴ 어떤 수업 이 개설 되 는지 , 필수 로 듣 어야 하 는 과목 이 있 는지 철학과 홈페이지 에 들어가 어 보 어도 알 ㄹ 수 있 는 것 이 없 네요 .. 이 에 대하 어 알 시 는 분 계시 면 답변 하 어 주 시 면 감사 드리 겠 습니다 .",,
214,이중전공,이중전공경제학과랑 국제통상학과 어디가 더 나을까요...성적때문에도 그렇고 이것저것,이중전공 경제학 과 랑 국제 통상 학과 어디 가 더 낫 을까요 ... 성적 때문 에 도 그렇 고 이것저것,,
215,이중전공,제가 1학년 성적이 안좋아서 원하는 이중전공을 못듣게 됐어요 먼저 부전공으로 신청한 후에 나중에 후기이중전공으로 돌릴려고 하거든요후기이중전공 들으려고 하면 전공을 이중전공 신청 학점 (70학점) 만 들으면 될까요? 아님 부전공 신청 학점 (78학점)을 들어야 할까요~?,제가 1 학년 성적 이 안 좋 어서 원하 는 이중전공 을 못 듣 게 되 었 어요 먼저 부전공 으로 신청 하 ㄴ 후 에 나중 에 후기 이중 전공 으로 돌리 ㄹ려고 하 거든요 후기 이중 전공 듣 으려고 하 면 전공 을 이중전공 신청 학점 ( 70 학점 ) 만 듣 으면 되 ㄹ까요 ? 아 님 부전공 신청 학점 ( 78 학점 ) 을 듣 어야 하 ㄹ까 요 ~ ?,,
216,이중전공,약전 준비하려고 하는데 이중전공 어떤걸로 하면 좋을지 추천해주세요! 전공은 자대입니다,약 전 준비 하 려고 하 는 데 이중전공 어떤 거 ㄹ로 하 면 좋 을지 추천 하 어 주 시 어요 ! 전공 은 자대 이 ㅂ니다,,
217,이중전공,이중전공하면 학비를 더 내나요? 아니죠??,이중전공 하 면 학비 를 더 내 나요 ? 아니 죠 ??,,
218,이중전공,국통 이중전공배정시험어떻게 대비해야할까요??어떤 유형인지 궁금해요..! 경험자분들 도와주세요ㅠㅠㅠ#국통#국제통상#이중전공#국통 이중전공배정시험,국 통 이중전공 배정 시험 어떻 게 대비 하 어야 하 ㄹ까요 ?? 어떤 유형 이 ㄴ지 궁금 하 어요 ..! 경험 자 분 들 도와주 시 어요 ㅠㅠㅠ#국통#국제통상#이중전공#국통 이중전공 배정 시험,,
219,이중전공,이중전공1지망 2지망 다떨어지면 어케되나여부전공신청 따로 해야하는건가요??,이중전공 1 지망 2 지망 다 떨어지 면 어케되나여 부전공 신청 따로 하 어야 하 는 거 이 ㄴ가요 ??,,
220,부전공,제가 다음학기에 휴학을 하고 어학연수를 떠나는데 일단 경영을 부전공으로 신청해놓고 간다음에ㅠㅠ 복학해서 토익이랑 경영시험 쳐서 이중으로 올릴 수 있나요??,제가 다음 학기 에 휴학 을 하 고 어학 연수 를 떠나 는 데 일단 경영 을 부전공 으로 신청 하 어 놓 고 가 ㄴ 다음 에 ㅠㅠ 복학 하 어서 토익 이랑 경영 시험 치 어서 이중 으로 올리 ㄹ 수 있 나요 ??,,
221,이중전공,cpa시험을 준비하고 싶은데 경영 부전공으로 시험응시자격학점이 채워질까요? 아니면 경영 이중전공을 해야만 하나요?,cpa 시험 을 준비 하 고 싶 은데 경영 부전공 으로 시험 응시 자격 학점 이 채우 어 지 ㄹ까요 ? 아니면 경영 이중전공 을 하 어야 만 하 나요 ?,,
222,이중전공,"2학기 끝나자 마자 군대가서 복학후에 이중전공 선택할려고 했는데 하고 가야 된다네요. 학점은 괜찮지만 토익과 상경계열 공부를 미리 안해서 원하는 이중전공을 선택 못할것 같은데, 이런 경우는 부전공을 신청하고 복학해서 올리는게 맞나요 아니면 아무 이중전공이나 잡고 변경 하는게 낫나요?","2 학기 끝 나 자 마 자 군대 가 어서 복학 후 에 이중전공 선택 하 ㄹ려고 하 었 는데 하 고 가 어야 되 ㄴ다 네요 . 학점 은 괜찮 지만 토익 과 상경 계열 공부 를 미리 안 하 어서 원하 는 이중전공 을 선택 못 하 ㄹ 것 같 은데 , 이런 경우 는 부전공 을 신청 하 고 복학 하 어서 올리 는 것 이 맞 나요 아니 면 아무 이중전공 이나 잡 고 변경 하 는 것 이 낫 나요 ?",,
223,이중전공,이중전공 조건 확인 어디서 해요?,이중전공 조거 이 ㄴ 확인 어디 서 하 어요 ?,,
224,이중전공,이중전공하면 등록금 달라지나요?,이중전공 하 면 등록금 달라지 나요 ?,,
225,이중전공,"전과나 이중전공할때 학점외에필요한 다른것 뭐잇나요?그런거 어디서 볼수잇어요?,","전과 나 이중전공 하 ㄹ 때 학점 외 에 필요 하 ㄴ 다른 것 뭐잇 나요 ? 그런 거 어디 서 보 ㄹ 수 잇 어요 ? ,",,
226,이중전공,1학년2학기 휴학하거남들2학년1학기일때 복학하면 이중전공이나 전과는 언제 가능한가요?,1 학년 2 학기 휴학 하 거나 ㅁ 들 2 학년 1 학기 이 ㄹ 때 복학 하 면 이중전공 이나 전과 는 언제 가능 하 ㄴ가요 ?,,
227,이중전공,경영 부전공에서 이중전공으로 올리기 힘든가요??어떤 절차가 필요한가요??제가 아직 토익 안봤는데 만약 750점 못넘으면 부전공으로 해야될텐데 나중에 이중으로 올리기 많이 힘든가요??,경영 부전공 에서 이중전공 으로 올리 기 힘들 ㄴ가요 ?? 어떤 절차 가 필요 하 ㄴ가요 ?? 제 가 아직 토익 안 보 었 는데 만약 750 점 못 넘 으면 부전공 으로 하 어야 되 ㄹ 터 이 ㄴ데 나중 에 이중 으로 올리 기 많이 힘들 ㄴ가요 ??,,
228,이중전공,설캠으로 전과한 후에도 이중전공 가능하나요?아니면 이중전공이 의무인가요?,설캠으 로 전과 하 ㄴ 후 에 도 이중전공 가능 하 나 요 ? 아니 면 이중전공 이 의무 이 ㄴ가요 ?,,
229,이중전공,베트남어 이중전공 학점 컷이 어느정도인가요??학점 3.5이상이고 토익 800점이상는 기본으로 하구요!,베트남어 이중전공 학점 컷 이 어느 정도 이 ㄴ가요 ?? 학점 3 . 5 이상 이 고 토익 800 점 이상 는 기본 으로 하 구요 !,,
230,이중전공,산공인데 이중전공 어디가 낫나요?,산공 이 ㄴ 데 이중전공 어디 가 낫 나요 ?,,
231,부전공,"여러분 경영부전공에서 경영이중전공으로 올릴때 토익,경영시험 말고 더 필요한 조건이 있나요? 아니면 저 두개만 필요한가요?","여러분 경영 부전공 에서 경영 이중 전공 으로 올리 ㄹ 때 토익 , 경영 시험 말 고 더 필요 하 ㄴ 조건 이 있 나요 ? 아니 면 저 두 개 만 필요 하 ㄴ가요 ?",,
232,이중전공,국제학부 이중전공하고싶은데 글캠에 학점이 3점초반인데 어렵겠죠ㅠ,국제 학부 이중전공 하 고 싶 은데 글캠 에 학점 이 3 점 초반 이 ㄴ데 어렵 겠 죠 ㅠ,,
233,이중전공,화학과 이중전공 붙기 힘드나요?,화학 과 이중전공 붙 기 힘들 나요 ?,,
234,이중전공,경영 이중전공 시험 어떤식으로 나와요? 많이 어렵나요ㅠ,경영 이중전공 시험 어떤 식 으로 나오 어요 ? 많이 어렵 나요 ㅠ,,
235,이중전공,전과에 이중전공 하려면11월 말에 이중 신청하고 올해 말에 전과 신창하면 되는건가요??,전과 에 이중전공 하 려면 11 월 말 에 이중 신청 하 고 올해 말 에 전 과 신창 하 면 되 는 거 이 ㄴ가요 ??,,
236,이중전공,1학년 이중전공 신청 언제부터인가요ㅜ..,1 학년 이중전공 신청 언제 부터 이 ㄴ가 요 ㅜ ..,,
237,이중전공,국제통상학과 이중전공으로 어때요?,국제 통상 학과 이중전공 으로 어떻 어요 ?,,
238,부전공,부전공하게되면 졸업장에 어떻게 찍히나요? 1전공 상경 2전공 미컴 이렇께 찍히나요?? 그리고 1전공이 상경이면 굳이 미컴 이중으로 할필요 없겠죠?? 부전공도 ㄱㅊ겠죠??,부전공 하 게 되 면 졸업장 에 어떻 게 찍히 나요 ? 1 전공 상경 2 전공 미 컴 이렇 께 찍히 나요 ?? 그리고 1 전공 이 상경 이 면 굳이 미 컴 이중 으로 하 ㄹ 필요 없 겠 죠 ?? 부전공 도 ㄱㅊ 겠 죠 ??,,
