,내용,댓글,댓글쓴이,대댓글여부,id
571,안녕하세요 조교님! 새해 복 많이 받으세요! 요즘 날씨도 쌀쌀하니 감기 조심하세용??다름이 아니라 이중전공에 관련해서 여쭤볼 게 있습니다!1. 경제 이중을 하고 싶은데 1학년때 너무 놀아서 바로 이중을 하긴 힘들 것 같아요. 그래서 부전공에서 경제로 이중전공하고 싶은데 제가 어디서 들었는지는 모르겠는데 추가학기를 전제로 하는 후기이중을 경제는 불가능 하다는 말을 들었는데 맞나요..?2. 혹시 그렇다면 경제로 부전공을 한다면 이중전공으로 바꿀 다른 기회는 없는 건가요..? ㅠㅠㅠ 감사합니다??,['부전으로 듣다가 이중전공 변경신청 때 신청하시면 됩니다 붙을 때까지 매학기마다 신청할 수 있습니다 만약 4학년 때까지 떨어지면 그 때 후기이중을 함께 신청할 수 있는데 그건 학과 자율 선발이기 때문에 가능여부는 과사무실에 문의하셔야 합니다'],['에타조교'],['parent'],98649336
572,안녕하세요 조교님! 제가 고시 준비를 하고 있고 확인해보니 고시장학금을 받으려면 직전학기 12학점을 들어야 한다는데 이게 지금도 유효한 규정인가요? 감사합니다!,['예 저번달에 최종 개정된 규정에서도 유효합니다'],['에타조교'],['parent'],98648456
573,안녕하세요 조교님!제가 지금 교환학생을 준비하고 있는데 비자 신청할려면 여권에 있는 영문이름과 재학증명서에 있는 영문이름의 철자가 같아야 해요. 근데 두 개가 서로 달라서 학교에 등록되어 있는 영문 이름을 바꾸려고 합니다. 이 문제를 어디서 어떻게 해결할 수 있는지 궁금합니다!,"['종합정보시스템 > 자기정보관리 > 개인기본사항수정에서 영문명을 바꾸시길 바랍니다 아마 하루나 이틀 정도는 지나야 증명서 발급때도 반영될 겁니다', '알려주셔서 감사합니다ㅠㅠㅠ']","['에타조교', '익명(글쓴이)']","['parent', 'child']",98641752
574,안녕하세요 조교님새해 복 많이 받으세요????본전공에서와 이중전공에서 전공필수가 같은 경우예를 들어 본전공과 이중전공 모두 경제학원론이 전공필수입니다이 경우 두 번 제가 들어야하는 것인가요?아니면 본전공에서 한번만 들어도 되는 것일까요?,['그런 경우가 꽤 많이 있는데 그건 학과에서 따로 지침을 내립니다 본전공에서 이미 들었다면 면제를 하거나 또는 타과목으로 대체를 하지요 학과마다 다르기 때문에 이건 이중전공학과의 홈피를 참고하시거나 과사무실에 문의바랍니다'],['에타조교'],['parent'],98624906
575,안녕하세요 조교님!제가 재수강해야하는 전필이 2020년부터 4학점에서 6학점으로 늘어나있는걸 보았는데재수강학점은 4학점이 되는지 6학점으로 처리되는지 궁금합니다!,"['금번에 들을 수업을 기준으로 합니다 6학점으로 처리됩니다', '네 감사합니다']","['에타조교', '익명(글쓴이)']","['parent', 'child']",98599844
576,"조교님 연말에도 수고하십니다 !!제가 여쭤볼게 있는데요, 성적이 학과장장학금 받을수 있을 것같은 조금 애매한 성적이 나오긴했는데제가 다음 학기 휴학을 하거든요그러면 장학금을 못받나요??감사합니다 조교님",['등록휴학을 하시면 받을 수 있습니다'],['에타조교'],['parent'],98542440
577,"안녕하세요, 조교님!다름이아니고 사이버한국외대 학점 교류 관련해서 질문드리려고 하는데요, 제가 알기론 취득한 학점이 전부 교양카테고리로 들어가는것으로 아는데, 혹시 선택교양으로만 들어가지는 것인가요? 인간과 사회나 문화와 예술 카테고리 등등으로 나뉘어있는 교양으로는 인정받을 수 없는 것인가 해서 문의드립니다...! 항상 수고가 많으십니다??",['카테고리 구분 없이 교양 X학점 이수로 인정됩니다'],['에타조교'],['parent'],98477409
578,안녕하세요 에타조교님. 문의할게 있어서 글을쓰게 되었습니다.제가 후기이중전공을 신청하려 하는데. 후기이중전공을 신청하기에는 8학기내로 전공과 부전공학점을 다 채우기가 힘들것 같습니다. 근데 제가 이번에 개인적인 사정이 생겨서 휴학을 하게되어 휴학하는 동안에 전공학점을 체우려고 하는데  학기는 인정되지않으면서 학점만 인정되는 방법이 휴학 후 복학하기 전 계절학기 이수 외에는 없는 건가요?혹시 다른 방법이 있다면 뭐가 있는지 알려주신다면 감사하겠습니다.,"['휴학 중 학점 인정이 있긴 합니다 휴학을 하는 도중에 해외연수 등으로 소정의 학점을 이수하면 복학 후 일정금액의 등록금을 내고 복학학기에 산입하는거죠 단 전공학점이라면 사전에 해당학과의 승인을 받아야 하니 인정가능여부를 문의하셔야 합니다', '그럼 해외연수와 복학전 계절학기 두개 다 하는것도 가능한가요?', '그렇습니다 휴학 중 학점인정은 본교에서 인정하는 국내외대학, 군교육기관 등을 통해 학점을 취득하는 절차입니다 계절과는 별개입니다', '아하 친절한 답변 감사합니다!']","['에타조교', '익명(글쓴이)', '에타조교', '익명(글쓴이)']","['parent', 'child', 'child', 'parent']",98469829
579,"안녕하세요 조교님 졸업학점때문에 문의드립니다 현재 실용외국어 1 ,2를 빼고 전공 이중전공 모두 이수한상태인데요. 이번 겨울 방학과정을 이수해 대체할예정이고 대체하게되면 학점은 다 이수한상태입니다. 이월초에 이수를 완료한후에 수료증을 늦게제출하여 이수학점을 남겨둔채 4학점 추가학기를 등록하여 3학점 정도 재수강을 하고싶은데 가능한건가요?실용외국어를 외언평으로 대체 수료증은 아무때나 내도 상관없는건가요?",['실용외국어 대체는 최종학기 말까지 처리하면 됩니다 학생은 어차피 재수강을 위해 추가학기를 다니실 예정이니 그 때 내셔도 됩니다'],['에타조교'],['parent'],98464102
580,안녕하세요 조교님 지금 현재 학교 정책상 재수강 제한 학점이 18학점까지잖아요?? 근데 이 기준이 추가학기에도 해당이 되는지 궁금합니다 예를 들어서 9학기인데 18학점을 넘겨서 재수강을 할 수 있나요??,['추가학기 상관없이 재학중 최대 18학점입니다'],['에타조교'],['parent'],98438810
581,안녕하세요 조교님!이중전공 정치외교학과 면접에 대해 질문 드립니다.이중전공 면접은 정치외교학과 지원자 전부 다 보는 것인가요 아니면 학점으로 1차적으로 우선 뽑은 후 면접 보는 것인가요?감사합니다!,['그건 학과마다 선발전형이 달라서 제가 답변을 드리기 어려울 것 같습니다 이중전공 신청공지에 학과별 선발전형이 엑셀로 첨부되어 있는데 그걸 확인하시거나 또는 정외과 사무실에 직접 문의바랍니다'],['에타조교'],['parent'],98436141
582,"조교님 안녕하세요!이번학기 평점평균이 4.42라 성적장학금을 기대하고 있는데,교양은 없고 이중전공 수업 6개 본전공 수업 2개를 수강했습니다.이중전공 수업도 성적장학금 계산 시 전공학점으로 인정될까요??본전공 수업이 별로 없어서 성적장학금 계산시 제외될까요?ㅠㅠ","['그건 학과마다 기준이 다릅니다 성적장학생 추천 시 전공학점을 따로 보는 과도 있고 안보는 과도 있죠 이건 과사무실에 문의해보셔야 알 수 있습니다', '감사합니다!!']","['에타조교', '익명(글쓴이)']","['parent', 'child']",98417214
583,조교님칠쁠일 파견의 우선산발 기준이1학년 전체 총점이 3.7이 넘어야하나요?  아니면 1학기 2학기 각각 3.7이 넘어야하나요?항상 수고해주셔서 감사합니다,['1학년 전체평점입니다'],['에타조교'],['parent'],98407055
584,조교님 안녕하세요!!항상 수고가 많으십니다 :)제가 이번에 학점이 낮아서 제가 신청한 이중이 떨어질 것 같은데 그러면 기다리다가 3학년 때 이중 신청을 다시 하는건가요?! 그리고 1학년 1학기 때 교양스페인어를 듣다가 중국어로 바꿔서 내년 1학기에 교양중국어를 다시 듣는데 초수강인가요 재수강인가요?!감사합니다!!,['1. 2학년 이후부턴 변경신청으로만 배정이 가능하며 해당전공에 티오가 나야 신청할 수 있습니다 2. 초수강입니다 둘 다 별개의 수업이라 보시면 됩니다'],['에타조교'],['parent'],98395429
585,"안녕하세요 조교님 ??저는 내년에 4학년이 되고, 지역학사 과정을 밟고 있는데지역전문가 과정으로 내리려고 합니다.그런데 혹시 몰라서 일단 4-1가 끝나고 4-2 쯤에 내리려고 하는데요, 지역학사를 지역전문가과정으로 내리는데에 기간이 문제가 되기도 하나요?4-2는 거의 졸업 전이다보니 문제가 될 수도 있을 것 같아서 질문드립니다.",['저도 잘은 모르겠는데 4-2에 변경을 해도 학기 직후에 이루어지는 졸업사정회의 전까지는 처리가 되니 문제는 없을 것이라고 봅니다 변경신청을 하실 때 졸업사정회의 전까지 반영이 되는지 코어사업단에 한번 더 확인바랍니다'],['에타조교'],['parent'],98394347
586,조교님 수고하십니다~19-2 가 막학기인데 3학점 초과학점을 신청해서 d+ 나온 2학점 짜리를 f로 내려달라고 하는게 전체 평점에 더 나을까요?,"['D+에서 F로 내려가면 전체평점은 당연히 떨어지게 됩니다', 'f는 아예 안들은걸로 되는게 아닌가요?', '학점은 미이수 처리되지만 평점은 그대로 다 반영됩니다', '최종 성적표 뽑을 때는 f는 제외되어 나오던데 평점이 아닌가요..??', '14년도 이후에 취득한 F는 재수강을 하지 않는 한 성적증명서에 다 기재됩니다 따라서 평점에도 반영되죠', '종합정보시스템에 나오는 F제외 학점은 14년도 이전에 적용되던 시스템이 남아있는겁니다 옛날엔 F를 제외한 성적증명서가 발급됐는데 지금은 그렇지 않습니다']","['에타조교', '익명(글쓴이)', '에타조교', '익명(글쓴이)', '에타조교', '에타조교']","['parent', 'child', 'child', 'child', 'child', 'child']",98385535
587,"조교님 안녕하세요!! 늘 수고 많으십니다.다름이 아니라 제가 교양영어를 이미 들은 상태인데 (평화) 교양외국어를 수강하게 되면 자선으로 들어가는 건데, 성적 평가는 어떻게 되나요? 초수강하는 학생들과 같이 평가되나요? 아니면 재수강처럼 따로 절대평가인가요? 감사합니다!",['교양영어 이수여부와 상관없이 똑같이 상대평가를 받습니다 아예 다른 수업을 이수하는거라고 보면 됩니다'],['에타조교'],['parent'],98376080
588,조교님 항상 수고가 많으십니다!제가 이제 마지막 학기인데 1학년2학기때당시 실용영어2가 f가 나와서 이번에대학영어2로 재수강했는데 졸업할때교양필수인 실용영어1(2학점)과 대학영어2(3학점)총5학점으로 수강하여도 상관없는지 알고싶습니다.감사합니다!,['네 상관없습니다'],['에타조교'],['parent'],98372838
589,조교님 안녕하세요! 복학 후 수강신청 관련 질문드립니다. 1-2 휴학했는데 내년 3월에 복학할 시  2-1수강하고 1-2 수강하는건가요?,['아닙니다 학기 상관없이 1-2로 복학하게 됩니다'],['에타조교'],['parent'],98369676
590,조교님 안녕하세요내년 상반기가 막학기인데 ICT학점연계 인턴쉽을 통해 학기 학점을 마무리 하려고 합니다. 그러고나서 마지막 여름계절학기도 수강 가능 할까요?,"['막학기는 인턴십을 허용하지 않습니다 다만 일부 인턴십에 한해선 그 다음학기에 등록하는 조건으로 허용하기도 하죠(코트라 등) 인턴십마다 약간씩 다르니 그건 ICT학점연계 공지를 확인하거나 또는 담당자에게 문의바랍니다', '감사합니다~']","['에타조교', '익명(글쓴이)']","['parent', 'parent']",98349517
591,"조교님 안녕하십니까!혹시 기존 교양과목 c+을 pass/fail로 재수강 할 시, 전체 총 학점 점수가 올라가나요? 예를들어 총학점이 3.5에서 ->3.6 이렇게요!","['네 C+은 없어지고 패스로 대체되니 그렇게 되죠', '그럼 pass/fail과목으로 재수강이 가능한건가요!!???', '교양선택과목이면 가능합니다', '감사합니다 ??(?????? ? ??????)?']","['에타조교', '익명(글쓴이)', '에타조교', '익명(글쓴이)']","['parent', 'child', 'child', 'child']",98348803
