question,answer,id
"조교님 안녕하세요! 졸업예비사정 결과가 떴는데요제가 토익을 제출안하고 유예를 할 예정이라 외국어 인증이 미비라고 뜨는데이렇게만 뜨면 학점이나 수업(전필 수강, 필수교양) 등에서는 문제가 없는게 맞는건가요?몇번이나 확인을 했지만 혹시 놓친게 있을까봐 걱정되서요ㅠㅠ",졸업학점 이수와 외국어 인증은 별개입니다 졸업학점을 다 채운 상태에서 인증 등 졸업 요건이 미비하다면 수료생(졸업대기) 신분이 됩니다,100137457
"안녕하세요 조교님! 오늘도 수고 많으십니다 ^^제가 17학번 편입생인데 (19년도 편입)Cpa준비 +휴학때문에 문의드립니다.3학년을 이번년도에 마쳤고, 남은 42학점을 4학년 1학기, 5학년 2학기, 6학년 2학기 이렇게 나눠서 들으려 하는데요 ㅠㅠ편입생은 일정학기안에 수료를 끝내야 한다는 말을 들은것같아서 이렇게 해도 문제없는지 여쭙니다.답변미리 감사합니다! :)","지금 4학년 1학기, 5학년 2학기, 6학년 2학기라고 말씀하시는게 휴학과 복학을 반복한다는 것으로 보입니다 그러나 그 때는 그렇게 표현을 하지 않고 4학년 1학기, 휴학, 4학년 2학기, 휴학, 5학년 1학기 이렇게 구분합니다 즉 학생의 등록학기가 기준인거죠 그리고 우리학교의 재학연한은 12학기인데 편입생의 경우 전적대 학점 인정 학기 수를 포함하니 실질적으론 8개 학기 내로 졸업하면 됩니다",100133893
조교님 안녕하세요!제가 이중전공 학점을 다 못 채울 것 같아서 9학기에 3학점짜리 수업을 하나 더 들을 예정입니다!그러면 저는 8학기가 끝나고 9학기를 듣기 전까지는 졸업 예정자가 아닌건가요..?인턴이나 훈련생 모집에 대부분 졸업예정자를 뽑아서 문의드립니다..ㅠㅠ,"1개 학기가 더 남았기 때문에 졸업예정자라고 볼 순 없습니다 다만 혹시나 인턴이나 훈련생 프로그램 중 수업을 들을 수 있는 시간이 빈다면 회사나 기관에 문의를 해볼 순 있을 거라 여겨집니다 대부분의 회사, 기관들이 인턴을 뽑을 때 졸업예정자라는 조건을 두는 이유가 해당 프로그램 중에 학업 등을 이유로 중도 이탈하는 걸 방지하기 위해서거든요",100119073
"안녕하세요 조교님 학석사연계과정 관련 질문 드려도 될까요?혹시 학석사연계과정을 진행하게 되면 현재 졸업이수 학점 134학점이 줄어드게 되나요?학부생 때의 졸업이수 학점은 언제까지 끝내야 하는 건가요?또한 학석사연계를 하면 3-2,4-1 때 인턴 같은건 지원을 못하는 건가요?관심이 가는데 주변에 하는 학우분들이 없어서 혹시 3-2학기때부터 5-2 때까지 타임라인이 어떻게 되는지 간략하게 부탁드려도 될까요 ㅠㅠ 3-2 ~ 4-1 <대학원 강의 9학점 이수> 이것은 알고 있습니다.감사합니다!","졸업이수학점은 그대로이며 여기에 대학원 강의 9학점을 포함한 모든 학점을 7학기 내로 끝내야 합니다 그래서 학기당 최대이수학점도 3학점 더 늘어납니다 그리고 5학기에  학석사 연계과정에 선발된다면 6~7학기에 평점 3.5를 넘어야 하는데 해외연수, 인턴 등으로 모든 학점이 패스 처리되면 탈락할 수도 있기 때문에 이건 학종지 담당자에게 사전에 문의를 하시길 바랍니다",100111749
안녕하세요 조교님!! 제가 국가근로의 존재를 며칠 전에 알아서 찾아보니까 20-1학기 1차 신청은 이미 끝났더라구요... 이제 2학년이 되는데 2차 신청은 찾아보니까 장학 게시판에 올라오질 않아서... 신입생이나 편입생을 제외하고 재학생은 2차 신청을 못하는건가요?? 그리구 만약 된다면 공지가 어디에 뜨는지 궁금합니다...ㅠㅠ,지금은 1차 신청이 끝났죠 장학금 신청일은 매학기마다 약간씩 차이가 있기 때문에 그 때 그 때 학생지원팀에 문의하시는 게 가장 정확합니다 학생지원팀 국가근로장학 담당자에게 문의바랍니다 서울) 02 2173 2136 글로벌) 031 330 4034,100099311
"조교님 안녕하세요.한학기 휴학해서 동기들은 담학기에 3학년 1힉기이고 저는 2학년 2학기인데, 수강신청을 2학년 수강신청날 하는거 맞나요?",2학년 2학기로 복학하시는 거라면 2학년 신청일에 하는 게 맞습니다,100097366
조교님 안녕하세요저는 정치외교학과 이중전공을 신청한 한 학생입니다20일부터 종정시에서 합불 여부를 확인할 수 있다했는데 종정시 어디에 들어가야 알 수 있나요??,"종정시 > 전공/교직관리 > 이수중인 전공, 여기에 정외과가 이중으로 떠있다면 합격한겁니다",100093373
부전공 신청 중순지났는데도 안 올라와서요 ㅜㅜ 언제 올라오나요???ㅠㅠ,글쎼요 저도 이렇게까지 늦는 걸 본적이 없네요 학종지 이중/부전공 담당자에게 일정을 문의바랍니다 서울) 02 2173 2112 글로벌) 031 330 4026,100085253
"안녕하세요. 이수 구분 관해 질문 드려요!18년도 1학기 수강편람에 전공으로 인정 가능하다고 명시된 강의를 해당 학기(18-1)에 들었습니다.당시 바로 이수 구분 정정을 해두지 않았는데요,이후 수강편람의 내용이 바뀌어 현재는 그 강의가 전공 인정 강의로 명시되어 있지 않습니다.이런 경우에는 현재 전공으로 인정되는 강의가 아니더라도 전공으로 이수 구분 정정이 가능할까요?감사합니다.",전공교류과목이 변경되어도 그 이전에 들은 것까지는 인정해줍니다 해당 년도 및 학기의 수강편람을 근거로 하여 학종지에 이수구분정정신청을 하시길 바랍니다,100082171
조교님 졸업 및 추가학기 관련 문의드립니다제가 계절학기로 6학점을 채워 졸업요건 학점인 134학점이 되었는데 성적부진의 이유로 추가학기를 다니고 싶습니다8학기에 128학점이 되어(전공 및 교양 필수 이수과목은 다 채운상태)이번 겨울에 교양 두과목(4학점)과 전공 한과목(2학점)을 들었는데이중에서 전공이나 교양 하나를 f로 내리면 추가학기를 다니면서 재수강 할 수 있나요,8학기 계절이 끝나고 나서가 기준입니다 8학기 계절 직후에 필수과목을 포함한 134학점을 모두 채웠다면 수료생이 되면서 추가학기 이수가 불가능합니다 반대로 8학기 계절 직후에 134학점에서 1학점이라도 모자른다면 계속 재학생 신분이 유지되면서 추가학기 이수가 가능합니다,100081291
안녕하세요 !! 교양선택이 최소 6학점을 채워야한다는건 알고있는데 핵심교양에서 선택가능하다고 들었거든요 !! 그래서 핵심교양에서 6학점을 들었는데 종정시 들어가보니까 따로 표시가 안되어있는데 괜찮은걸까요??..,"교양선택은 카테고리 상관없이 학점만 채우시면 됩니다 미네르바, 교양외국어, 세미나 등 필수교양과목을 모두 들었고 총 이수해야할 교양학점까지 다 채웠다면 교양은 완료된 겁니다",100074642
조교님 안녕하세요!1학년은 모두 다니고(18년도)2학년 1학기(19년도 1학기) 휴학 후그 다음학기에 복학을 했다면(19년도 2학기)이번 수강신청은 2학년으로 하게 되는 것인가요???,네 아직 4개 학기(2학년)을 마치지 않았기 때문에 학생은 현재 2학년 신분입니다,100061856
조교님 안녕하세요~제가 1-1 당시 3학점 4시간짜리 수업을 들었다 F가 뜨는 바람에 다가오는 학기에 재수강하려 했는데 4학점 4시간짜리 수업으로 바뀌었더라구요..!그럼 재수강 제한 18학점 중 3학점이 깎이는건가요 4학점이 깎이는건가요..???늘 답변 감사합니다~!!,기존에 이수한 학점을 기준으로 하므로 3학점입니다,100061662
안녕하세요 조교님! 작년 2학기 휴학하고 1-2인 상태로 복학하면 올해 1학기에 작년1-1 수업 재수강이 가능한지 여쭙고 싶습니다.,가능합니다 해당학기의 수강신청 및 재수강은 학생의 등록 횟수와는 무관합니다,100058811
안녕하세요 조교님! 사범대 소속으로 지역경제개발협력 전공을 하게 되었습니다이 전공에서 외국어영역으로 이수해야 하는 언어를 사범대에 있는 언어로 이수가 가능한지 여쭤보고 싶습니다 .항상 수고하십니다 !,"음 글쎄요 외국어관련 학과 중 사범대는 안된다는 내용은 들어본 적은 없습니다 다만 지역경제개발협력의 외국어 파트는 회화 뿐만 아니라 정치, 경제, 사회 등 지역학도 다뤄야 하는거라 해당언어의 교육론에 중점을 두는 사범대 학과는 적합하지 않을 수도 있습니다 인정 가능 여부는 학종지 지경개 담당자에게 문의바랍니다 02 2173 2308",100057671
"조교니 안녕하세요! 늘 감사합니다:)현재 2학년 2학기까지 마친 상태입니다.이중전공 신청 해 놓은 전공을 A, 이중전공 변경하고 싶은 전공을 B라고 했을 때,제가 3학년 1학기에 별도의 절차 없이 B의 전공 수업을 수강하면, 추후 변경했을 때 전공 학점으로 다 인정 받을 수 있나요?",네 미리 들어놓으면 자선 학점이 되는데 추후 이중 변경으로 B를 배정받는다면 학종지에 이수구분정정신청을 해서 바꾸면 됩니다,100055342
안녕하세요 조교님!! 제가 2020년 1학기 복학예정인데 현재 이중전공 배정을 받은 상태입니다. 제가 이중전공에서 전공심화로 내리고 싶은데 28일에 신청하면 되는건가요??,사진에 나온 대로 1월 29일에 종합정보시스템을 통해 신청하시면 됩니다,100052294
조교님 안녕하세요!!다음학기가 막학기에요졸업요건 134학점 중에 131학점까지 가능합니다남은 3학점이 자선1 실외2인데요다음학기 마친후 자선1의 경우는 여름계절때 글쓰기(2학점)를 미네르바(3학점)로 재수강하고실외는 계절학기or플렉스로 대체할건데요1) 막학기 후 계절학기2) 막학기 후 플렉스이조건으로 여름계절후 졸업이 가능한가요?부탁드립니다!!감사합니다!!,둘 다 가능합니다 단 플렉스의 경우 다음학기 성적으로 산입되기 때문에 학기 종강 전까지 학종지에 제출해야 대체가 완료됩니다,100038405
3학점이 었던 전공 동일한 과목이 4학점으로 바뀌었는데 그러면 재수강을 할 경우 이수학점은 몇학점으로 표기되나요?,4학점 짜리로 반영됩니다 3학점 C+을 4학점 A0로 받으면 평점도 올라가고 이수학점도 1학점 증가하죠,100003580
"안녕하세요 조교님! 몇가지 질문사항있어서 여쭈어봅니다현재 4-2학기 마친상태이나, 이중전공 학점을 다 이수하지 못하여 5-1학기 신청 예정입니다.인턴을 하게 되면 5-1학기에 등록을 해놓으면 학점으로 인정해 주나요?몇 학점 인정받는지는 어디서 알 수 있나요?",그건 인턴 프로그램마다 달라서 정확한 답을 드리기 어려울 것 같습니다 코트라 같은 경우엔 인턴 직후 추가학기 이수가 확정인 경우에 한해서 승인해주기는 하는데 현재 학생이 어떤 인턴인지 알 수가 없거든요...인턴 관련 문의는 진로취업센터에 하시길 바랍니다,99999144
안녕하세요 조교님!!재수강은 무조건 그 교수님의 수업을 들어야 인정인가요??예를들어 조직행동론 a교수님을 들엇다면 재수강을 조직행동론 b교수님으로도 가능한지 궁금합니다!!,담당교수님이 달라도 동일과목이면 재수강할 수 있습니다,99992954
안녕하세요 조교님!인간과 사회 교양을 들은 것을 실용 외국어에 있는 과목으로 재수강해도 괜찮은 것인가요?? 교양과목의 범위가 실용외국어까지 포함되는지 헷갈려서요!,실용외국어도 교양선택과목이기 때문에 재수강 연결이 가능합니다,99978516
