,내용,댓글,댓글쓴이,대댓글여부,id
216,저는 영통을 이중하고 싶은데 주변에서 하도 취업하려면 경영이다... 이런소리를 너무 많이 들어서요ㅠㅠㅠㅠㅠ 저는 딱히 경영에 뜻이 없는데 이중전공 경영을 한다고 해서 큰 메리트가 있을까요?,"['이중전공 무쓸모임.', '하고 싶은걸 하세요. 저도 취업전망만 보고 안맞는 전공을 이중으로 했다가 학점 박살나고 뒤늦게 이중 바꾸려고 하고 있어요', '22 이게정답']","['(알수없음)', '익명', '(알수없음)']","['parent', 'parent', 'child']",83093781
217,환경학과 이중전공생 톡방 없나요?ㅠ이번에 이중전공 됐는데 혼자들으려니 막막해서요..,['본전공생인데 도와드릴 일 있으면 쪽지 보내주세요!'],['익명'],['parent'],82562715
218,비사범대학 이중전공생도 교직이수 신청 가능한가요 ?,['이중전공생 불가능'],['익명'],['parent'],82529406
219,이중전공 재수강같은 교수님 이여야해? 학수번호도 같아야하고?!그럼 1학기때 들은거 재수강못하겠네...,['과목명만같으면돼'],['익명'],['parent'],82473494
220,지금 1학년2학기 끝낫는데이번에 이중전공 떨어지면변경때 다시 그 과 지원할 수 잇나여?,"['저도 이번에 1학년 2학기 끝났는데 저희 이번 5월에 이중전공 신청기간 끝났어요!!! 다음학기부터는 무조건 변경신청입니다', '네넹 5월에 신청햇는데 혹시 이번지원 떨어지면  변경신청때 또 같은과 지원가능한거죠?', '네 :)', '이번이중 결과 떴어요??']","['익명', '익명(글쓴이)', '익명', '익명']","['parent', 'child', 'child', 'parent']",82140353
221,이중을 설캠에서 들어도 교양은 설캠에서 못 듣죠?,"['계절만 들을 수 있어요', '못들어오']","['익명', '익명']","['parent', 'parent']",81675163
222,스칸디나비아 이중생한테도 교환학생 열어주나요?,,[],,81504672
223,스칸디나비아 이중전공 컷이몇정도될까요...?,['다 됩니다.'],['익명'],['parent'],81466153
224,행정학과 이중 결과 나왔나요??,['나왔어요~'],['익명'],['parent'],81439566
225,글캠인데 일본어는 설캠 일본어과랑 이중전공불가하고 글캠 일통과로만 이중전공 가능한가요?,"['네', '감사합니다']","['익명', '익명(글쓴이)']","['parent', 'child']",81181199
226,이중전공이 실제로 얼마나 위력이 있나요?저는 자대에 있는데 일통 이중전공을 하여 일본에 취업하거나 일본어가 사용되는 회사(환경쪽 회사면 더 좋구요)를 가려는 1차 계획을 두고 있습니다. 그런데 일통은 '이중전공'으로 기록될텐데 불리함이 없을지요..,"['없는 거보다야 나은 정도입니다. 문과라 자대+언어가 어느정도 힘을 발휘하는지는 정확히 모르지만, 주로 경영경제를 이중하는 이유는 취업시 상경 경영학사 보유자만 지원할 수 있다고 조건으로 내거는 곳들이 있기 때문입니다. 한번 발은 들이밀 수 있다..정도인 거 같아요 ㅎ..']",['익명'],['parent'],81181116
227,지금 2학년인데 부전공에서 이중으로 바꾸는 기간 언제인가요?,,[],,81136666
228,정치외교랑 미컴 이중전공 학점 얼마나 되야할까요?,"['조금만 찾아봐도 정외는 학점 컷 별로 안높다고 정외 이중전공 학점 물어보는 게시글 많은데 좀 검색좀 하세여 ..', '꼬인게아니라 핑프잖아 ;']","['익명', '익명']","['parent', 'child']",80988822
229,경영 이중전공 하시는 분들 어떤 식으로 경영시험 준비하셨는지 알려주세요ㅠ,,[],,80888987
230,이중전공 1-2학기 평균 학점으로 2학년때 하는 건가요 아니면 1학기 학점만 들어가나요?,,[],,80885535
231,경영이중하고 싶은데 이중시험범위에 있는 책 사서 풀면 될까요??,['경영 이중하는 분들 제발 알려주세요 ㅠㅠㅠ'],['익명'],['parent'],80744396
232,"이중으로 소수어 하고 싶은데 고민이네요 ㅠ북유럽 문화를 좋아해서 스칸디나비아어하고 싶은데, 주변에서는 아랍어가 향후 좋다고 하고...어떻게 하면 좋을까요??","['삭제된 댓글입니다.', '감사합니다! 흥미 쪽으로 생각해보겠습니다!']","['(삭제)', '익명(글쓴이)']","['parent', 'child']",80655777
233,1전공 어문이고 이중전공으로 공대 생각 중인데요!방학동안 수학이랑 코딩 공부 좀 해가려고 하는데수학을 놓은지가 좀 돼서 정석 이과커리로 쭈루룩 풀어보고파이썬 씨언어 기본기 다져가면 괜찮을까요?혹시 더 해놓으면 좋을거같다 하시는게 있으신가요?방학동안 부지런히 해볼 생각이에오,,[],,80645451
234,통대 메이저 언어과이면 다들 이중전공 어떤과로 하시나요??,"['그냥 개인관심사로 언어와 공학이욤 ㅋㅋ', '국통이욤', '경영이나 정외 생각하고 있어요!']","['익명', '익명', '익명']","['parent', 'parent', 'parent']",80132447
235,이중 변경 기간에 나온 학과별 여석 보니까 높은 학번들은 티오가 많지 않더라고요혹시 이런 경우에는 경쟁 별로 없이 쉽게 바꿀 수 있을까요?상식적으로 생각해보면 고학번들은 이미 졸업했거나 졸업하기 직전이라 이중 변경을 잘 안할 것 같은데... 제 생각이 맞는지 궁금하네요,,[],,80010661
236,글캠 언어학과에서 설캠 이중전공 정치외교학과로 가고 싶은데 어떻게 준비해야돼요? 학점은 얼만큼 되야 가능할까요? 시간표는 어떻게 짰는지 팁 부탁 드립니다,"['정외는 컷 안높음', '어느정도인가요', '교수 면접하는데 그것만 잘해도 3점 후반대도 ㅆㄱㄴ', '이번에 1학기 성적이 낮을것같은데 어떡하죠ㅠ', '올려야죠 뭐 별 수 있나요?']","['(알수없음)', '익명(글쓴이)', '(알수없음)', '익명(글쓴이)', '익명']","['parent', 'child', 'child', 'child', 'child']",79997401
237,"이중전공 미컴에서 언론정보,광고pr,방영뉴 전공수업은 설캠생이든 글캠생이든 다 설캠에서 수업듣나요??",['글캠에서 개설되는 과목도 있어요'],['익명'],['parent'],79904304
238,학과볗로 이중전공하는 방법 어떻게 알 수 있나요? 관심 있는 학과 몇 개 홈페이지 들어가봤는데 정보가 잘 안나오네요ㅜㅜ,['https://www.instagram.com/hufstagram/p/BqgxGdXDt6v/?igshid=p3wumhhbgc82 여기 정리 잘돼있어요'],['익명'],['parent'],79732740
239,정치외교 이중전공  학점  평균 어떻게 되요???정외 인기 많아요???,"['ㄴㄴ', '작년에 3점 초도 붙음']","['익명', '익명']","['parent', 'parent']",79244053
240,공대 이중전공시 취업할때는 그냥 공대로 입학해 전공을 수료하고 졸업한것과 완전히 똑같이 취급되나요?? ㅜㅜ 불이익이라던가있는지..,"['이중을 전공으로 쳐주진않아요', '정확히 어떤 부분에서 전공으로 인정을 못 받는건가요? 기사자격증 못따거나 그런 불이익이 있는거에요?', '당연하지만 기업체에서 이중이랑 본전공을 절대로 똑같이 봐주지않아요. 공대 1전공생들보다 당연히 덜 안다고 생각하죠 기사는 잘모르겠는데 공학사가 자격이라면 딸수는 있겠죠 학사는나오니까. 물론 자신이 커버할만큼 공대 전공에 대한 지식이 많다면 기업에 그걸 어필하면 돼요 본전공생을 이길만큼 공부해야겠지만']","['익명', '익명', '익명']","['parent', 'child', 'child']",79226085
241,글캠생인데 이중전공을 설캠 일어로 하고싶습니다. 많이 힘들까요?,"['글캠생은 일통만 가능', '설캠이중전공이 불가능한가요?', '중복학과는 본인 소속 캠퍼스에서만 이중 가능해요']","['익명', '익명(글쓴이)', '익명']","['parent', 'child', 'child']",79224978
242,국제통상학과 이중전공시험 오늘 아닌가요..?,,[],,79203694
243,컴전 이중 컷이 몇평점이죠?,,[],,79153121
244,경영 이중 시험 문제 어떤식으로 몇문제 나오나요?😭,,[],,79120201
245,경영 이중 시험 경영학으로의 초대 범위가 어디인가요??,['책 전체요'],['익명'],['parent'],79085966
246,이중변경때나 이번 이중신청때 지경개 신청하신 분 계신가요??ㅠㅠ,"['늦었지만 저여,,,,']",['익명'],['parent'],79079656
247,여기 편입하고 이중이번에 신청하신분???,['아ㅏ설캠'],['익명(글쓴이)'],['parent'],78952862
248,이중 국통 경원론 1 안듣고 경원론 2 들어도 되나요?? 1안들으면 2 수강 불가한가요??,"['들을수있어요', '알려주셔서 정말 감사합니다!']","['익명', '익명(글쓴이)']","['parent', 'child']",78808748
249,경영 국통 경제 중에 이중전공 뭐가 젤 낫나요?,"['경제가세요 국통갓댐~', '경제경제']","['익명', '익명']","['parent', 'parent']",78699237
250,세문경 이중 경쟁률 높나요? 학점컷 궁금합니당,"['그냥 돼요. 근데 진짜 세문경 하지 마세요.', '작년에는 경쟁률 1 넘었던 것 같은데 평소엔 어땠는지 모르겠어요']","['익명', '익명']","['parent', 'parent']",78592644
251,국통이랑 국제학부 둘다 이중인기인가요?,"['꽤 인기 있는걸로 알고있어요', '국통은 꽤 인기있는데 국제는 그냥 그쪽으로 뜻이 있으면 가는..?', '국제학부는 글쎄요', '국제학부 작년 미컴다음으로 경쟁률 높았어요', '미컴이 1빠에요?', '네네', '경쟁률 학교 홈피어디서 볼수있나요??', '안떠요 지원기간에만 실시간으로 떠요', '국통은 시험봐서 그런지 생각보다 낮더라고요', '무슨시험봐요??', '수학이랑 영어였나.. 수학은 수능3점정도문제나와요']","['익명', '익명', '익명', '익명', '익명(글쓴이)', '익명', '익명(글쓴이)', '익명', '익명', '익명', '익명']","['parent', 'child', 'parent', 'parent', 'child', 'child', 'child', 'child', 'parent', 'child', 'child']",78220082
252,정외 이중정공 어려워요???,"['정외듣던 분이 어렵다구 그랬어요... 전과했대용...', '하기 나름이죠,,,, 외교보단 정치쪽 많이배워요', '이중전공은 무엇이 되었든 다 어렵습니다,,,', '혹시 이중 컷이 높냐는 질문이라면,,,, 아뇨 면접봐야하는데 교수님들께 정치공부하고싶다 어필만 잘하면 됩니다', '저 혹시 많이 뜬금없지만 면접 관련 쪽지 보내도 될까요?ㅠㅠㅠㅠㅠㅠㅠ', '전 변경이어서 면접안봤오용 ㅠㅠㅠ 친구들한테 들었던 질문이 왜 정외하고싶은지 정치란 뭐라고생각하는지 이런것들이엇어영']","['익명', '행복하세요정', '행복하세요정', '행복하세요정', '익명', '행복하세요정']","['parent', 'parent', 'child', 'child', 'child', 'child']",78153378
253,"경영 이중전공 하고싶은데요 학점은 1학년 1학기,2학기 둘다 3.0넘어야하능건가요? 아니면 2학기만 3.0넘으면되눈건가요??",['합 3.0 넘어야해요!'],['익명'],['parent'],77914116
254,컴전 이중전공 하고 싶은데 보통 경쟁률 미달나죠?,"['컴전 개어려워요ㅠㅠ', 'ㅋㅋㅋㅋㅋㅋㅋ왜그래 쓰니님 컴전 항상 미달나서 괜찮아요']","['익명', '익명']","['parent', 'child']",77869161
255,안녕하세요 이번에 이중전공 신청 기간이 되어 궁금해서 글 올립니다! 경간부 시험을 준비하려고 하는데 이중전공이 조금 도움이 됐으면 해서요. 국가리더와 행정학과 중 시험이 무엇이 좀 더 도움이 될까요? 답변 부탁드립니다.,['국가리더요'],['(알수없음)'],['parent'],77810320
256,통계는 교양에서 한번 체험?할수있는 강좌없나요??이중할까하는데 어떤건지 감이안잡혀서요ㅠㅠ,,[],,77757281
257,"이중전공보니가 동북아, EU,브릭스,문콘 이런데 전원선발인데 엄청 비인기인갑네...?","['커리도 그렇고 과목이 적게열려서 졸업힘들수도', 'eu 듣는 17인데 이번에 대대적으로 개편돼서 많이 좋아질겁니당~~']","['행복하세요정', '익명']","['parent', 'parent']",77704185
258,공대생인데 이중전공을 하려고 좀 알아보는중인데...ㅠ 다들 전심하라고 하더라고ㅜㅜㅠㅠ근데 난 언어쪽으로 이중하고싶거든 ㅜㅜㅜ추천햐줄만한 과가 잇을까?,"['마통', '독통?', '근데너무힘들겠다 독통은 오반듯', '영통', '영중일']","['익명', '익명', '익명', '익명', '익명']","['parent', 'parent', 'child', 'parent', 'parent']",77558426
259,지금 받고 있는 이중전공신청이 새내기도 포함되는건가요?,"['그거 신청 6월3일부터 아닌가요? 새내기면 다음학기에 신청같은데', 'ㄴㄴㄴ']","['익명', '익명']","['parent', 'parent']",77395205
260,전과 떨어지고 이중전공 신청 할 수 있나요??,['네 그럼요'],['익명'],['parent'],77090700
261,이중 변경 하게되면 전에 들었던 수업들은 자선이 되보리는 건가요? 변경하고 나서 이전 이중 전공 재수강 과목들은 어떻게 처리해야합니까?,['자선처리되고 이중변경해도 동일과목으로만 재수강 가능해요'],['익명'],['parent'],76968181
262,"일본언어문화전공으로 이중변경 어떤가요?일본어를 아에 못하지만 일본 드라마와 애니메이션 때문에 일본어에 매우 관심이 많고, 특히 일본 문학에 대해 배우고 싶습니다. 지금 3학년이지만 다음 학기에 이중변경하고 외언평에서 일본어 수업을 들으며 일본 원어민과 언어교환을 하고, 2020년에 일본 와세다 대학으로 1년동안 학점 인정되는 어학연수를 간 뒤 복학하고 나서 남은 이중학점을 채울 계획입니다. 꿈은 일본에서 문학석사를 한 뒤 미국에서 영문학과 일본문학의 비교문학 박사를 밟는 것입니다. (제 1전공이 영문과입니다)","['제 아는 지인이 하지 말라네요 양학 당한다고...', '지금 하고있는 언어전공에서도 양학당하고 있어서요...어처피 양학당할 거 좋아하는걸 하려고요', '근데 일본어는 거의 살다 온 애들이나 유학파들이 90%라서 뭐 하고 싶으면 하는 건데 제 지인은 엄청 힘들대요 95.5점도 B0라든데', '그런가요?ㅠㅠ 전공 바꾸기 전에 일본으로 어학연수 꼭 가야겠네요...', '삭제된 댓글입니다.', '좋은 말씀 감사합니다:) 저도 지금 일본어를 열심히 배우고 있습니다~^^ 댓쓰니 님도 열공하세요~']","['익명', '익명(글쓴이)', '익명', '익명(글쓴이)', '(삭제)', '익명(글쓴이)']","['parent', 'child', 'child', 'child', 'parent', 'child']",76872671
